NUMERO,FECHA,PROVEEDOR,NOMBRE,ENVASE,CANTIDAD,ORIGEN,DESTINO,MFL,MOVIMIENTO,FVO
0000-00000172-A,2025-01-10 18:06:00,12421.0,LUNA REAL HNOS.,JVR ,36.0,PJP    ,  30469,TR,salida,
0000-00000174-A,2025-01-10 18:24:47,40081.0,ARENA AGROPECUARIO HNOS.,JVR ,47.0,PJP    ,  41083,TR,salida,
0000-00000176-A,2025-01-10 19:04:19,30015.0,CUMBRE CENTRAL SRL,JVR ,24.0,PJP    ,  41317,TR,salida,
0000-00000180-A,2025-01-11 09:24:57,30723.0,SOSA RICARDO NICOLAS,JVR ,59.0,  30723,PJP    ,EC,entrada,
0000-00000183-A,2025-01-11 09:32:26,31342.0,TROPICO REGIONAL S.A.,JVR ,29.0,PJP    ,  30442,AC,salida,
0000-00000186-A,2025-01-11 10:12:31,40069.0,ALVAREZ MARCELO,JVR ,21.0,PJP    ,  40293,TR,salida,
0000-00000191-A,2025-01-11 11:02:03,30051.0,LARGO FRUTICOLA E HIJOS,JVR ,64.0,PJP    ,  30051,TR,salida,
0000-00000196-A,2025-01-11 11:42:37,30868.0,RINCON SILVESTRE S.R.L.,JVR ,57.0,PJP    ,  40381,SR,salida,
0000-00000197-A,2025-01-11 11:48:03,30723.0,SOSA RICARDO NICOLAS,JVR ,75.0,  30723,PJP    ,EC,entrada,
0000-00000197-A,2025-01-11 11:48:03,30051.0,LARGO FRUTICOLA E HIJOS,JVR ,63.0,PJP    ,  30051,TR,salida,
0000-00000200-A,2025-01-13 03:42:57,30723.0,SOSA RICARDO NICOLAS,JVR ,59.0,  30723,PJP    ,SR,entrada,
0000-00000201-A,2025-01-13 03:46:33,30723.0,SOSA RICARDO NICOLAS,JVR ,52.0,  30723,PJP    ,SR,entrada,
0000-00000204-A,2025-01-13 07:48:11,30723.0,SOSA RICARDO NICOLAS,JVR ,68.0,  30723,PJP    ,EC,entrada,
0000-00000205-A,2025-01-13 07:50:33,40073.0,AZUL PRIMERO S.R.L.,JVR ,31.0,PJP    ,  40303,AC,salida,
0000-00000206-A,2025-01-13 07:51:31,30723.0,SOSA RICARDO NICOLAS,JVR ,64.0,  30723,PJP    ,EC,entrada,
0000-00000208-A,2025-01-13 08:08:59,30723.0,SOSA RICARDO NICOLAS,JVR ,67.0,  30723,PJP    ,EC,entrada,
0000-00000208-A,2025-01-13 08:08:59,31286.0,TORRES DANIEL RODOLFO,JVR ,86.0,PJP    ,  30305,AC,salida,
0000-00000210-A,2025-01-13 08:43:31,30427.0,LADERA HORTICOLA Y CIA,JVR ,24.0,PJP    ,  41307,TR,salida,
0000-00000214-A,2025-01-13 09:29:33,31342.0,TROPICO REGIONAL S.A.,JVR ,28.0,PJP    ,  41577,AC,salida,
0000-00000214-A,2025-01-13 09:29:33,31096.0,SENDERO MAYOR SAS,JVR ,12.0,PJP    ,  41300,AC,salida,
0000-00000215-A,2025-01-13 09:32:44,31088.0,CABRERA CLAUDIO,JVR ,25.0,PJP    ,  40454,TR,salida,
0000-00000217-A,2025-01-13 10:17:30,40098.0,BOSQUE CENTRAL Y CIA,JVR ,25.0,PJP    ,  40388,TR,salida,
0000-00000220-A,2025-01-13 11:12:51,31273.0,DUARTE MARCOS,JVR ,62.0,PJP    ,  41353,AC,salida,
0000-00000222-A,2025-01-13 11:55:59,30066.0,BAJO FEDERAL HNOS.,JVR ,25.0,PJP    ,  30066,TR,salida,
0000-00000224-A,2025-01-13 12:10:47,30198.0,AURORA FEDERAL HNOS.,JVR ,38.0,PJP    ,  41029,TR,salida,
0000-00000227-A,2025-01-13 14:58:08,31301.0,LOPEZ SERGIO MARTIN,JVR ,62.0,PJP    ,  30779,TR,salida,
0000-00000229-A,2025-01-13 15:14:53,40071.0,RUIZ,JVR ,68.0,PJP    ,  40295,AC,salida,
0000-00000232-A,2025-01-13 15:49:49,31273.0,DUARTE MARCOS,JVR ,52.0,PJP    ,  30749,AC,salida,
0000-00000234-A,2025-01-13 15:57:58,30438.0,PAEZ FABIAN MARCOS,JVR ,49.0,PJP    ,  41601,TR,salida,
0000-00000236-A,2025-01-13 16:07:41,31342.0,TROPICO REGIONAL S.A.,JVR ,25.0,PJP    ,  41576,TR,salida,
0000-00000238-A,2025-01-13 16:13:46,31342.0,TROPICO REGIONAL S.A.,JVR ,23.0,PJP    ,  41577,TR,salida,
0000-00000239-A,2025-01-13 16:32:59,12421.0,LUNA REAL HNOS.,JVR ,80.0,PJP    ,  41575,TR,salida,
0000-00000240-A,2025-01-13 16:57:44,31261.0,LADERA REAL Y CIA,JVRE,67.0,PJP    ,  40272,AC,salida,
0000-00000244-A,2025-01-14 07:31:32,30723.0,SOSA RICARDO NICOLAS,JVR ,47.0,  30723,PJP    ,EC,entrada,
0000-00000247-A,2025-01-14 07:39:00,30654.0,DUARTE LEANDRO HERNAN,JVR ,27.0,PJP    ,  30654,AC,salida,
0000-00000249-A,2025-01-14 08:10:50,30723.0,SOSA RICARDO NICOLAS,JVR ,54.0,  30723,PJP    ,EC,entrada,
0000-00000252-A,2025-01-14 08:21:37,30297.0,RIBERA PRODUCTIVO S.A.,JVR ,51.0,PJP    ,  30297,AC,salida,
0000-00000253-A,2025-01-14 08:24:07,30427.0,LADERA HORTICOLA Y CIA,JVRE,54.0,PJP    ,  41323,AC,salida,
0000-00000254-A,2025-01-14 08:26:18,30137.0,JIMENEZ SANTIAGO CRISTIAN,JVR ,29.0,PJP    ,  30137,AC,salida,
0000-00000256-A,2025-01-14 09:16:24,30074.0,LARGO MAYOR HNOS.,JVR ,90.0,PJP    ,  40862,AC,salida,
0000-00000257-A,2025-01-14 09:46:49,30428.0,LLANO ORGANICO Y CIA,JVR ,29.0,PJP    ,  41295,TR,salida,
0000-00000258-A,2025-01-14 09:54:38,30859.0,LOPEZ MARCELO,JVR ,23.0,PJP    ,  30859,AC,salida,
0000-00000262-A,2025-01-14 11:07:37,30023.0,RAMOS RAMON,JVR ,29.0,PJP    ,  40099,TR,salida,
0000-00000264-A,2025-01-14 11:38:34,30066.0,BAJO FEDERAL HNOS.,JVR ,19.0,PJP    ,  30066,TR,salida,
0000-00000265-A,2025-01-14 11:47:26,31261.0,LADERA REAL Y CIA,JVR ,65.0,  40272,PJP    ,DV,entrada,
0000-00000265-A,2025-01-14 11:47:26,30074.0,LARGO MAYOR HNOS.,JVR ,52.0,PJP    ,  40839,AC,salida,
0000-00000266-A,2025-01-14 11:50:06,31273.0,DUARTE MARCOS,JVR ,102.0,PJP    ,  30749,AC,salida,
0000-00000268-A,2025-01-14 15:03:26,30868.0,RINCON SILVESTRE S.R.L.,JVR ,49.0,PJP    ,  40381,SR,salida,
0000-00000269-A,2025-01-14 15:04:26,30198.0,AURORA FEDERAL HNOS.,JVR ,45.0,PJP    ,  41029,TR,salida,
0000-00000270-A,2025-01-14 15:05:15,30723.0,SOSA RICARDO NICOLAS,JVR ,69.0,  30723,PJP    ,EC,entrada,
0000-00000272-A,2025-01-14 15:12:28,30427.0,LADERA HORTICOLA Y CIA,JVRE,69.0,PJP    ,  41323,AC,salida,
0000-00000274-A,2025-01-14 15:48:35,40073.0,AZUL PRIMERO S.R.L.,JVR ,7.0,PJP    ,  40303,TR,salida,
0000-00000274-A,2025-01-14 15:48:35,30927.0,VARGAS TOMAS ANTONIO,JVR ,3.0,PJP    ,  41084,TR,salida,
0000-00000274-A,2025-01-14 15:48:35,35041.0,PRADO FRUTICOLA S.R.L.,JVR ,2.0,PJP    ,  30569,TR,salida,
0000-00000275-A,2025-01-14 15:51:15,31383.0,HERRERA ANTONIO DANIEL,JVR ,46.0,PJP    ,  41509,TR,salida,
0000-00000279-A,2025-01-14 16:38:32,30292.0,GRAN PRODUCTIVO S.R.L.,JVR ,27.0,PJP    ,  40925,AC,salida,
0000-00000283-A,2025-01-14 17:05:32,30066.0,BAJO FEDERAL HNOS.,JVR ,44.0,PJP    ,  30066,TR,salida,
0000-00000284-A,2025-01-14 17:16:00,31128.0,LAGO PATAGONICO E HIJOS,JVR ,35.0,PJP    ,  41467,TR,salida,
0000-00000284-A,2025-01-14 17:16:00,30266.0,MANANTIAL MODERNO SRL,JVR ,68.0,PJP    ,  30266,TR,salida,
0000-00000287-A,2025-01-14 17:54:41,31273.0,DUARTE MARCOS,JVR ,80.0,PJP    ,  40783,AC,salida,
0000-00000288-A,2025-01-14 18:07:16,30074.0,LARGO MAYOR HNOS.,JVR ,85.0,PJP    ,  40276,AC,salida,
0000-00000289-A,2025-01-14 18:22:55,20001.0,MESETA NATURAL Y CIA,JVR ,7.0,PJP    ,  20001,TR,salida,
0000-00000289-A,2025-01-14 18:22:55,30951.0,MIRADOR REGIONAL SAS,JVR ,11.0,PJP    ,  30951,TR,salida,
0000-00000292-A,2025-01-15 08:00:27,30723.0,SOSA RICARDO NICOLAS,JVR ,49.0,  30723,PJP    ,EC,entrada,
0000-00000293-A,2025-01-15 08:03:21,30594.0,MOLINA SANTIAGO ANTONIO,JVR ,26.0,PJP    ,  41173,AC,salida,
0000-00000295-A,2025-01-15 08:06:22,30427.0,LADERA HORTICOLA Y CIA,JVR ,54.0,PJP    ,  41307,TR,salida,
0000-00000296-A,2025-01-15 08:10:09,30074.0,LARGO MAYOR HNOS.,JVR ,78.0,PJP    ,  40840,AC,salida,
0000-00000298-A,2025-01-15 08:13:36,31299.0,SOSA MARCOS JAVIER,JVR ,24.0,PJP    ,  40365,AC,salida,
0000-00000300-A,2025-01-15 08:19:03,30982.0,LARGO MODERNO HNOS.,JVR ,57.0,PJP    ,  40450,SR,salida,
0000-00000302-A,2025-01-15 08:31:30,30428.0,LLANO ORGANICO Y CIA,JVR ,28.0,PJP    ,  41295,TR,salida,
0000-00000303-A,2025-01-15 08:32:25,31328.0,MANANTIAL COMERCIAL E HIJOS,JVRE,66.0,PJP    ,  40672,AC,salida,
0000-00000304-A,2025-01-15 08:43:19,30074.0,LARGO MAYOR HNOS.,JVR ,53.0,PJP    ,  40400,AC,salida,
0000-00000305-A,2025-01-15 08:44:25,30723.0,SOSA RICARDO NICOLAS,JVR ,66.0,  30723,PJP    ,EC,entrada,
0000-00000306-A,2025-01-15 09:05:04,30723.0,SOSA RICARDO NICOLAS,JVR ,56.0,  30723,PJP    ,EC,entrada,
0000-00000307-A,2025-01-15 09:06:45,30074.0,LARGO MAYOR HNOS.,JVR ,81.0,PJP    ,  41034,AC,salida,
0000-00000309-A,2025-01-15 09:21:03,31250.0,TORRENTE PRINCIPAL SAS,JVR ,27.0,PJP    ,  30335,TR,salida,
0000-00000312-A,2025-01-15 09:28:34,30796.0,PORTAL HORTICOLA HNOS.,JVR ,29.0,PJP    ,  40720,TR,salida,
0000-00000313-A,2025-01-15 09:44:06,31273.0,DUARTE MARCOS,JVR ,78.0,PJP    ,  30222,AC,salida,
0000-00000314-A,2025-01-15 09:57:51,30723.0,SOSA RICARDO NICOLAS,JVR ,85.0,  30723,PJP    ,EC,entrada,
0000-00000314-A,2025-01-15 09:57:51,30266.0,MANANTIAL MODERNO SRL,JVR ,64.0,PJP    ,  30266,TR,salida,
0000-00000315-A,2025-01-15 09:59:02,30723.0,SOSA RICARDO NICOLAS,JVR ,91.0,  30723,PJP    ,EC,entrada,
0000-00000315-A,2025-01-15 09:59:02,31273.0,DUARTE MARCOS,JVR ,62.0,PJP    ,  30709,AC,salida,
0000-00000316-A,2025-01-15 10:06:52,30066.0,BAJO FEDERAL HNOS.,JVR ,26.0,PJP    ,  30066,TR,salida,
0000-00000317-A,2025-01-15 10:08:07,31273.0,DUARTE MARCOS,JVR ,74.0,PJP    ,  30481,AC,salida,
0000-00000319-A,2025-01-15 11:21:36,30051.0,LARGO FRUTICOLA E HIJOS,JVR ,68.0,PJP    ,  30051,TR,salida,
0000-00000321-A,2025-01-15 11:30:33,31273.0,DUARTE MARCOS,JVR ,90.0,PJP    ,  41501,AC,salida,
0000-00000322-A,2025-01-15 11:40:23,30074.0,LARGO MAYOR HNOS.,JVR ,68.0,PJP    ,  41103,AC,salida,
0000-00000324-A,2025-01-15 11:44:05,3024.0,LUNA RAMON FELIX,JVR ,24.0,PJP    ,  40075,AC,salida,
0000-00000325-A,2025-01-15 11:48:55,30096.0,CUMBRE AGRARIO Y CIA,JVR ,82.0,PJP    ,  30096,TR,salida,
0000-00000326-A,2025-01-15 11:56:27,12421.0,LUNA REAL HNOS.,JVRE,86.0,PJP    ,  41575,AC,salida,
0000-00000327-A,2025-01-15 12:04:25,30074.0,LARGO MAYOR HNOS.,JVRE,76.0,PJP    ,  40374,AC,salida,
0000-00000331-A,2025-01-15 15:01:12,30428.0,LLANO ORGANICO Y CIA,JVR ,55.0,PJP    ,  41295,SR,salida,
0000-00000332-A,2025-01-15 15:01:51,30723.0,SOSA RICARDO NICOLAS,JVR ,67.0,  30723,PJP    ,SD,entrada,
0000-00000334-A,2025-01-15 15:07:40,31301.0,LOPEZ SERGIO MARTIN,JVRE,26.0,PJP    ,  41201,AC,salida,
0000-00000335-A,2025-01-15 15:08:39,30292.0,GRAN PRODUCTIVO S.R.L.,JVR ,28.0,PJP    ,  41320,TR,salida,
0000-00000336-A,2025-01-15 15:10:43,31273.0,DUARTE MARCOS,JVR ,64.0,PJP    ,  30481,AC,salida,
0000-00000338-A,2025-01-15 15:13:52,31301.0,LOPEZ SERGIO MARTIN,JVRE,44.0,PJP    ,  41201,AC,salida,
0000-00000340-A,2025-01-15 15:26:24,31126.0,VALLE REGIONAL SA,JVR ,10.0,PJP    ,  30465,TR,salida,
0000-00000340-A,2025-01-15 15:26:24,30198.0,AURORA FEDERAL HNOS.,JVR ,14.0,PJP    ,  41029,TR,salida,
0000-00000341-A,2025-01-15 15:38:18,31273.0,DUARTE MARCOS,JVR ,58.0,PJP    ,  41152,AC,salida,
0000-00000342-A,2025-01-15 15:39:24,31273.0,DUARTE MARCOS,JVR ,63.0,PJP    ,  30099,AC,salida,
0000-00000343-A,2025-01-15 16:08:04,40081.0,ARENA AGROPECUARIO HNOS.,JVR ,58.0,PJP    ,  41083,TR,salida,
0000-00000345-A,2025-01-15 16:26:45,31731.0,PAREDES MARCOS RAFAEL,JVR ,46.0,PJP    ,  30119,AC,salida,
0000-00000348-A,2025-01-15 16:33:46,30173.0,LARGO FERTIL SRL,JVR ,37.0,PJP    ,  41463,TR,salida,
0000-00000348-A,2025-01-15 16:33:46,30885.0,RINCON ORGANICO HNOS.,JVR ,21.0,PJP    ,  41463,TR,salida,
0000-00000351-A,2025-01-15 16:54:51,30051.0,LARGO FRUTICOLA E HIJOS,JVR ,57.0,PJP    ,  30051,TR,salida,
0000-00000353-A,2025-01-15 17:00:28,40078.0,CASTRO JORGE,JVR ,19.0,PJP    ,  40309,AC,salida,
0000-00000354-A,2025-01-15 17:05:04,30787.0,CASTRO ALEJANDRO,JVR ,27.0,PJP    ,  30787,AC,salida,
0000-00000355-A,2025-01-15 17:12:01,30428.0,LLANO ORGANICO Y CIA,JVR ,37.0,PJP    ,  41295,TR,salida,
0000-00000359-A,2025-01-15 18:07:09,30066.0,BAJO FEDERAL HNOS.,JVR ,25.0,PJP    ,  30066,TR,salida,
0000-00000361-A,2025-01-15 18:35:30,30427.0,LADERA HORTICOLA Y CIA,JVRE,69.0,PJP    ,  41323,TR,salida,
0000-00000363-A,2025-01-15 18:50:00,31273.0,DUARTE MARCOS,JVR ,82.0,PJP    ,  40073,AC,salida,
0000-00000364-A,2025-01-16 07:11:01,31253.0,LARGO FEDERAL SA,JVRE,82.0,PJP    ,  41510,AC,salida,
0000-00000365-A,2025-01-16 11:47:35,30427.0,LADERA HORTICOLA Y CIA,JVR ,25.0,PJP    ,  41307,TR,salida,
0000-00000366-A,2025-01-16 11:49:42,30723.0,SOSA RICARDO NICOLAS,JVR ,68.0,  30723,PJP    ,SD,entrada,
0000-00000367-A,2025-01-16 11:51:07,30723.0,SOSA RICARDO NICOLAS,JVR ,51.0,  30723,PJP    ,SD,entrada,
0000-00000368-A,2025-01-16 11:52:09,31016.0,COSTA FRUTICOLA E HIJOS,JVRE,74.0,PJP    ,  40588,AC,salida,
0000-00000369-A,2025-01-16 11:52:49,31350.0,MARTINEZ ADRIAN,JVR ,23.0,PJP    ,  30507,AC,salida,
0000-00000370-A,2025-01-16 11:53:28,31350.0,MARTINEZ ADRIAN,JVR ,25.0,PJP    ,  30507,AC,salida,
0000-00000372-A,2025-01-16 15:09:13,30051.0,LARGO FRUTICOLA E HIJOS,JVR ,52.0,PJP    ,  30051,TR,salida,
0000-00000374-A,2025-01-16 15:13:32,30428.0,LLANO ORGANICO Y CIA,JVR ,29.0,PJP    ,  41295,TR,salida,
0000-00000376-A,2025-01-16 15:15:08,30427.0,LADERA HORTICOLA Y CIA,JVR ,36.0,PJP    ,  41307,TR,salida,
0000-00000377-A,2025-01-16 15:17:13,31096.0,SENDERO MAYOR SAS,JVR ,22.0,PJP    ,  41300,TR,salida,
0000-00000380-A,2025-01-16 15:19:58,12421.0,LUNA REAL HNOS.,JVR ,21.0,PJP    ,  41445,TR,salida,
0000-00000382-A,2025-01-16 15:26:38,30428.0,LLANO ORGANICO Y CIA,JVR ,68.0,PJP    ,  41295,SR,salida,
0000-00000384-A,2025-01-16 15:42:06,31273.0,DUARTE MARCOS,JVR ,64.0,PJP    ,  40350,AC,salida,
0000-00000385-A,2025-01-16 15:46:09,30292.0,GRAN PRODUCTIVO S.R.L.,JVR ,31.0,PJP    ,  41320,TR,salida,
0000-00000387-A,2025-01-16 15:48:55,30427.0,LADERA HORTICOLA Y CIA,JVR ,23.0,PJP    ,  41307,TR,salida,
0000-00000388-A,2025-01-16 15:50:46,30023.0,RAMOS RAMON,JVR ,20.0,PJP    ,  40099,TR,salida,
0000-00000390-A,2025-01-16 15:54:45,30247.0,PONCE LUCAS,JVR ,67.0,PJP    ,  41179,AC,salida,
0000-00000394-A,2025-01-16 16:20:01,30292.0,GRAN PRODUCTIVO S.R.L.,JVR ,23.0,PJP    ,  41320,TR,salida,
0000-00000396-A,2025-01-16 16:22:10,30427.0,LADERA HORTICOLA Y CIA,JVR ,29.0,PJP    ,  41307,TR,salida,
0000-00000399-A,2025-01-16 16:36:06,31261.0,LADERA REAL Y CIA,JVRE,68.0,PJP    ,  40272,TR,salida,
0000-00000400-A,2025-01-16 16:41:23,31273.0,DUARTE MARCOS,JVR ,55.0,PJP    ,  41504,AC,salida,
0000-00000401-A,2025-01-16 16:59:38,30066.0,BAJO FEDERAL HNOS.,JVR ,29.0,PJP    ,  30066,TR,salida,
0000-00000402-A,2025-01-16 17:01:41,30427.0,LADERA HORTICOLA Y CIA,JVRE,63.0,PJP    ,  41323,TR,salida,
0000-00000403-A,2025-01-16 17:06:02,31064.0,JIMENEZ ADRIAN EMILIO,JVR ,66.0,PJP    ,  30721,TR,salida,
0000-00000404-A,2025-01-16 17:11:30,30063.0,BAJO AGROPECUARIO Y CIA,JVR ,65.0,PJP    ,  41438,TR,salida,
0000-00000406-A,2025-01-16 17:13:04,31273.0,DUARTE MARCOS,JVR ,106.0,PJP    ,  30481,AC,salida,
0000-00000407-A,2025-01-16 17:14:29,30729.0,LUNA SILVESTRE S.R.L.,JVR ,29.0,PJP    ,  30729,AC,salida,
0000-00000410-A,2025-01-16 17:34:27,30723.0,SOSA RICARDO NICOLAS,JVR ,68.0,  30723,PJP    ,SD,entrada,
0000-00000411-A,2025-01-16 17:35:06,30051.0,LARGO FRUTICOLA E HIJOS,JVR ,63.0,PJP    ,  30051,TR,salida,
0000-00000412-A,2025-01-16 17:36:31,30723.0,SOSA RICARDO NICOLAS,JVR ,69.0,  30723,PJP    ,SD,entrada,
0000-00000413-A,2025-01-16 17:37:00,31127.0,RINCON AGROPECUARIO SA,JVR ,54.0,PJP    ,  41517,TR,salida,
0000-00000417-A,2025-01-16 18:06:24,30729.0,LUNA SILVESTRE S.R.L.,JVR ,37.0,PJP    ,  30729,AC,salida,
0000-00000421-A,2025-01-17 07:26:00,40115.0,QUIROGA PEDRO,JVR ,57.0,PJP    ,  40587,TR,salida,
0000-00000422-A,2025-01-17 07:27:03,30885.0,RINCON ORGANICO HNOS.,JVR ,38.0,PJP    ,  30885,TR,salida,
0000-00000423-A,2025-01-17 07:32:41,30723.0,SOSA RICARDO NICOLAS,JVR ,62.0,  30723,PJP    ,EC,entrada,
0000-00000423-A,2025-01-17 07:32:41,31338.0,RIOS MARTIN ALEJANDRO,JVR ,85.0,PJP    ,  40546,AC,salida,
0000-00000424-A,2025-01-17 07:34:36,31329.0,LARGO AGROPECUARIO S.A.,JVR ,80.0,PJP    ,  41425,AC,salida,
0000-00000430-A,2025-01-17 08:04:30,31273.0,DUARTE MARCOS,JVR ,81.0,PJP    ,  40271,AC,salida,
0000-00000432-A,2025-01-17 08:11:18,20001.0,MESETA NATURAL Y CIA,JVR ,38.0,PJP    ,  20001,TR,salida,
0000-00000434-A,2025-01-17 08:20:11,20041.0,CASTRO ADRIAN FABIAN,JVR ,29.0,PJP    ,  20041,AC,salida,
0000-00000435-A,2025-01-17 08:21:06,20041.0,CASTRO ADRIAN FABIAN,JVR ,16.0,PJP    ,  20041,AC,salida,
0000-00000436-A,2025-01-17 08:32:14,30427.0,LADERA HORTICOLA Y CIA,JVR ,34.0,PJP    ,  41307,TR,salida,
0000-00000437-A,2025-01-17 08:32:44,30427.0,LADERA HORTICOLA Y CIA,JVR ,24.0,PJP    ,  41307,TR,salida,
0000-00000438-A,2025-01-17 08:33:19,30427.0,LADERA HORTICOLA Y CIA,JVR ,25.0,PJP    ,  41307,TR,salida,
0000-00000439-A,2025-01-17 08:41:02,30427.0,LADERA HORTICOLA Y CIA,JVRE,29.0,PJP    ,  30070,TR,salida,
0000-00000440-A,2025-01-17 08:49:25,30173.0,LARGO FERTIL SRL,JVR ,3.0,  41463,PJP    ,EC,entrada,
0000-00000442-A,2025-01-17 09:48:16,30074.0,LARGO MAYOR HNOS.,JVR ,38.0,PJP    ,  40862,TR,salida,
0000-00000442-A,2025-01-17 09:48:16,30885.0,RINCON ORGANICO HNOS.,JVR ,22.0,PJP    ,  30885,TR,salida,
0000-00000444-A,2025-01-17 09:58:34,31042.0,VERDE NATURAL HNOS.,JVR ,35.0,PJP    ,  40436,TR,salida,
0000-00000444-A,2025-01-17 09:58:34,31223.0,CASCADA FERTIL S.A.,JVR ,38.0,PJP    ,  40817,TR,salida,
0000-00000446-A,2025-01-17 10:13:33,30096.0,CUMBRE AGRARIO Y CIA,JVR ,63.0,PJP    ,  30096,TR,salida,
0000-00000448-A,2025-01-17 10:22:42,30427.0,LADERA HORTICOLA Y CIA,JVRE,32.0,PJP    ,  30070,TR,salida,
0000-00000456-A,2025-01-17 10:54:49,40124.0,HERNANDEZ GABRIEL MARCELO,JVR ,52.0,PJP    ,  40539,AC,salida,
0000-00000457-A,2025-01-17 11:01:40,40081.0,ARENA AGROPECUARIO HNOS.,JVR ,75.0,PJP    ,  41083,TR,salida,
0000-00000459-A,2025-01-17 11:09:41,31350.0,MARTINEZ ADRIAN,JVR ,29.0,PJP    ,  30507,AC,salida,
0000-00000460-A,2025-01-17 11:11:34,31273.0,DUARTE MARCOS,JVR ,57.0,PJP    ,  40316,AC,salida,
0000-00000462-A,2025-01-17 11:46:07,30074.0,LARGO MAYOR HNOS.,JVR ,35.0,PJP    ,  40273,AC,salida,
0000-00000466-A,2025-01-17 15:18:54,30137.0,JIMENEZ SANTIAGO CRISTIAN,JVR ,21.0,PJP    ,  30137,TR,salida,
0000-00000468-A,2025-01-17 15:34:15,30015.0,CUMBRE CENTRAL SRL,JVR ,20.0,PJP    ,  30015,TR,salida,
0000-00000469-A,2025-01-17 15:34:50,30015.0,CUMBRE CENTRAL SRL,JVR ,27.0,PJP    ,  30015,TR,salida,
0000-00000470-A,2025-01-17 15:35:33,30015.0,CUMBRE CENTRAL SRL,JVR ,28.0,PJP    ,  30015,TR,salida,
0000-00000471-A,2025-01-17 15:38:54,30936.0,ANCHO HORTICOLA SAS,JVR ,82.0,PJP    ,  41212,AC,salida,
0000-00000474-A,2025-01-17 15:50:20,30427.0,LADERA HORTICOLA Y CIA,JVRE,29.0,PJP    ,  30070,TR,salida,
0000-00000475-A,2025-01-17 16:11:17,30066.0,BAJO FEDERAL HNOS.,JVR ,37.0,PJP    ,  30066,TR,salida,
0000-00000476-A,2025-01-17 16:13:26,31273.0,DUARTE MARCOS,JVR ,58.0,PJP    ,  30481,AC,salida,
0000-00000477-A,2025-01-17 16:23:49,30051.0,LARGO FRUTICOLA E HIJOS,JVR ,60.0,PJP    ,  30051,TR,salida,
0000-00000481-A,2025-01-17 16:47:02,30656.0,MANANTIAL PRINCIPAL E HIJOS,JVR ,7.0,PJP    ,  30656,TR,salida,
0000-00000482-A,2025-01-17 16:48:32,31329.0,LARGO AGROPECUARIO S.A.,JVR ,108.0,PJP    ,  41425,AC,salida,
0000-00000485-A,2025-01-17 17:24:27,31273.0,DUARTE MARCOS,JVR ,48.0,PJP    ,  40431,AC,salida,
0000-00000488-A,2025-01-17 17:52:23,31133.0,DORADO PATAGONICO SA,JVR ,83.0,PJP    ,  41519,AC,salida,
0000-00000490-A,2025-01-17 17:56:24,31142.0,MONTOYA GUSTAVO,JVR ,62.0,PJP    ,  40574,AC,salida,
0000-00000493-A,2025-01-17 18:06:28,30428.0,LLANO ORGANICO Y CIA,JVR ,29.0,PJP    ,  41295,TR,salida,
0000-00000498-A,2025-01-17 18:31:29,30438.0,PAEZ FABIAN MARCOS,JVR ,23.0,PJP    ,  41601,TR,salida,
0000-00000499-A,2025-01-17 18:50:25,30996.0,AGUIRRE SERGIO ALBERTO,JVR ,82.0,PJP    ,  40823,AC,salida,
0000-00000500-A,2025-01-17 18:58:37,30438.0,PAEZ FABIAN MARCOS,JVR ,33.0,PJP    ,  41601,TR,salida,
0000-00000501-A,2025-01-18 07:53:18,30994.0,DIAZ NESTOR,JVR ,20.0,PJP    ,  40629,TR,salida,
0000-00000502-A,2025-01-18 07:54:32,30292.0,GRAN PRODUCTIVO S.R.L.,JVR ,29.0,PJP    ,  41320,TR,salida,
0000-00000503-A,2025-01-18 07:55:01,30292.0,GRAN PRODUCTIVO S.R.L.,JVR ,30.0,PJP    ,  41320,TR,salida,
0000-00000505-A,2025-01-18 08:57:17,12421.0,LUNA REAL HNOS.,JVR ,30.0,PJP    ,  41445,TR,salida,
0000-00000507-A,2025-01-18 09:47:12,31392.0,SOL FEDERAL SRL,JVR ,14.0,PJP    ,  30495,TR,salida,
0000-00000509-A,2025-01-18 09:51:51,30297.0,RIBERA PRODUCTIVO S.A.,JVR ,30.0,PJP    ,  30297,TR,salida,
0000-00000511-A,2025-01-18 09:56:49,20001.0,MESETA NATURAL Y CIA,JVR ,22.0,PJP    ,  20001,TR,salida,
0000-00000513-A,2025-01-18 10:04:36,31029.0,RAMOS IGNACIO LEANDRO,JVR ,25.0,PJP    ,  41465,TR,salida,
0000-00000514-A,2025-01-18 10:11:33,30266.0,MANANTIAL MODERNO SRL,JVR ,64.0,PJP    ,  30266,TR,salida,
0000-00000517-A,2025-01-18 10:28:13,30357.0,CABRERA JAVIER RAUL,JVR ,23.0,PJP    ,  30357,TR,salida,
0000-00000520-A,2025-01-18 10:52:37,30427.0,LADERA HORTICOLA Y CIA,JVR ,65.0,PJP    ,  41307,TR,salida,
0000-00000521-A,2025-01-18 10:53:10,30427.0,LADERA HORTICOLA Y CIA,JVR ,28.0,PJP    ,  41307,TR,salida,
0000-00000531-A,2025-01-18 12:06:55,11876.0,FIGUEROA FABIAN RAFAEL,JVR ,40.0,PJP    ,  30686,AC,salida,
0000-00000536-A,2025-01-18 12:52:31,30428.0,LLANO ORGANICO Y CIA,JVR ,31.0,PJP    ,  41295,TR,salida,
